time,open,high,low,close,volume
2026-02-04 06:00:00,1.182600,1.183480,1.182440,1.183460,956.000000
2026-02-04 07:00:00,1.183460,1.183520,1.182940,1.183190,891.000000
2026-02-04 08:00:00,1.183220,1.183510,1.182790,1.182870,1255.000000
2026-02-04 09:00:00,1.182880,1.183300,1.182310,1.183110,2146.000000
2026-02-04 10:00:00,1.183070,1.183700,1.182280,1.182770,2718.000000
2026-02-04 11:00:00,1.182770,1.183170,1.181010,1.181270,2549.000000
2026-02-04 12:00:00,1.181240,1.181690,1.180370,1.181250,2028.000000
2026-02-04 13:00:00,1.181250,1.181440,1.180490,1.180930,2054.000000
2026-02-04 14:00:00,1.180920,1.182390,1.180860,1.182050,1782.000000
2026-02-04 15:00:00,1.182080,1.182580,1.181030,1.182140,3749.000000
2026-02-04 16:00:00,1.182150,1.182470,1.180150,1.181280,5136.000000
2026-02-04 17:00:00,1.181270,1.182110,1.179240,1.179530,6061.000000
2026-02-04 18:00:00,1.179540,1.180460,1.178950,1.180160,4485.000000
2026-02-04 19:00:00,1.180160,1.181400,1.179330,1.179670,4022.000000
2026-02-04 20:00:00,1.179660,1.180060,1.179390,1.180000,2317.000000
2026-02-04 21:00:00,1.180010,1.180850,1.179350,1.180820,2276.000000
2026-02-04 22:00:00,1.180770,1.180860,1.180060,1.180260,1217.000000
2026-02-04 23:00:00,1.180290,1.180690,1.180140,1.180580,835.000000
2026-02-05 00:00:00,1.180590,1.180590,1.180100,1.180360,280.000000
2026-02-05 01:00:00,1.180340,1.180620,1.179940,1.180060,649.000000
2026-02-05 02:00:00,1.180060,1.180370,1.179870,1.180340,900.000000
2026-02-05 03:00:00,1.180350,1.180730,1.180110,1.180280,1707.000000
2026-02-05 04:00:00,1.180300,1.180440,1.178370,1.178460,2951.000000
2026-02-05 05:00:00,1.178480,1.179000,1.178180,1.178840,1928.000000
2026-02-05 06:00:00,1.178840,1.179000,1.178570,1.178660,806.000000
2026-02-05 07:00:00,1.178660,1.178930,1.178330,1.178900,896.000000
2026-02-05 08:00:00,1.178920,1.179070,1.178370,1.178960,1310.000000
2026-02-05 09:00:00,1.178940,1.180250,1.178930,1.179780,2329.000000
2026-02-05 10:00:00,1.179750,1.180780,1.179450,1.180200,2893.000000
2026-02-05 11:00:00,1.180180,1.180180,1.177930,1.177970,2846.000000
2026-02-05 12:00:00,1.177970,1.179080,1.177950,1.178680,1797.000000
2026-02-05 13:00:00,1.178680,1.179440,1.178510,1.179270,1319.000000
2026-02-05 14:00:00,1.179270,1.180270,1.178440,1.179870,5439.000000
2026-02-05 15:00:00,1.179870,1.181440,1.179000,1.181080,6150.000000
2026-02-05 16:00:00,1.181070,1.182080,1.179450,1.179700,7487.000000
2026-02-05 17:00:00,1.179700,1.181080,1.178090,1.179030,7576.000000
2026-02-05 18:00:00,1.179050,1.180250,1.178420,1.180040,4510.000000
2026-02-05 19:00:00,1.180050,1.180320,1.179500,1.180000,2941.000000
2026-02-05 20:00:00,1.180000,1.180180,1.179110,1.179250,1546.000000
2026-02-05 21:00:00,1.179240,1.179650,1.179160,1.179320,1548.000000
2026-02-05 22:00:00,1.179280,1.179390,1.177890,1.177990,1785.000000
2026-02-05 23:00:00,1.177960,1.178340,1.177390,1.177590,1302.000000
2026-02-06 00:00:00,1.177570,1.178070,1.177460,1.177900,337.000000
2026-02-06 01:00:00,1.177940,1.177950,1.177410,1.177550,1081.000000
2026-02-06 02:00:00,1.177550,1.178230,1.176450,1.178200,2056.000000
2026-02-06 03:00:00,1.178190,1.178730,1.177750,1.178440,2084.000000
2026-02-06 04:00:00,1.178430,1.179070,1.178380,1.178670,1190.000000
2026-02-06 05:00:00,1.178670,1.178940,1.178480,1.178660,807.000000
2026-02-06 06:00:00,1.178690,1.179540,1.178630,1.179430,838.000000
2026-02-06 07:00:00,1.179440,1.180030,1.179380,1.179730,1015.000000
2026-02-06 08:00:00,1.179720,1.180080,1.179340,1.179610,1213.000000
2026-02-06 09:00:00,1.179600,1.179680,1.178760,1.179040,1748.000000
2026-02-06 10:00:00,1.179040,1.179480,1.178470,1.179130,2833.000000
2026-02-06 11:00:00,1.179140,1.179730,1.178910,1.179100,2306.000000
2026-02-06 12:00:00,1.179090,1.179880,1.178880,1.179110,1559.000000
2026-02-06 13:00:00,1.179100,1.179220,1.178470,1.178910,1701.000000
2026-02-06 14:00:00,1.178900,1.179220,1.178730,1.179170,1637.000000
2026-02-06 15:00:00,1.179180,1.181020,1.179140,1.180950,2186.000000
2026-02-06 16:00:00,1.180940,1.182520,1.180890,1.181950,4082.000000
2026-02-06 17:00:00,1.181980,1.182310,1.180420,1.181840,3791.000000
2026-02-06 18:00:00,1.181830,1.182080,1.180910,1.181130,2968.000000
2026-02-06 19:00:00,1.181120,1.181970,1.180930,1.181700,1672.000000
2026-02-06 20:00:00,1.181700,1.182190,1.181670,1.181800,1233.000000
2026-02-06 21:00:00,1.181790,1.182030,1.181370,1.181830,922.000000
2026-02-06 22:00:00,1.181830,1.182180,1.181740,1.182120,890.000000
2026-02-06 23:00:00,1.182110,1.182310,1.181210,1.181330,902.000000
2026-02-09 00:00:00,1.180860,1.181410,1.180860,1.181110,411.000000
2026-02-09 01:00:00,1.181120,1.182670,1.180870,1.182580,2143.000000
2026-02-09 02:00:00,1.182580,1.183260,1.182310,1.182970,2505.000000
2026-02-09 03:00:00,1.182980,1.183260,1.182370,1.182450,2182.000000
2026-02-09 04:00:00,1.182430,1.182480,1.181490,1.181860,1394.000000
2026-02-09 05:00:00,1.181860,1.182400,1.181730,1.181780,906.000000
2026-02-09 06:00:00,1.181800,1.182580,1.181800,1.182550,645.000000
2026-02-09 07:00:00,1.182550,1.183530,1.182470,1.183230,755.000000
2026-02-09 08:00:00,1.183220,1.185680,1.183210,1.185090,3024.000000
2026-02-09 09:00:00,1.185080,1.185890,1.184600,1.185490,2693.000000
2026-02-09 10:00:00,1.185520,1.186380,1.185060,1.186330,2878.000000
2026-02-09 11:00:00,1.186340,1.186870,1.185920,1.186130,2132.000000
2026-02-09 12:00:00,1.186120,1.186870,1.185410,1.185900,2684.000000
2026-02-09 13:00:00,1.185900,1.187100,1.185470,1.186820,2392.000000
2026-02-09 14:00:00,1.186830,1.188200,1.186830,1.188040,2087.000000
2026-02-09 15:00:00,1.188070,1.190470,1.188050,1.190270,4704.000000
2026-02-09 16:00:00,1.190280,1.191750,1.190180,1.191750,5366.000000
2026-02-09 17:00:00,1.191770,1.192570,1.190230,1.191110,5011.000000
2026-02-09 18:00:00,1.191110,1.191660,1.189190,1.189640,3318.000000
2026-02-09 19:00:00,1.189640,1.190990,1.189630,1.190760,1727.000000
2026-02-09 20:00:00,1.190790,1.191630,1.190260,1.191500,1852.000000
2026-02-09 21:00:00,1.191500,1.192130,1.191140,1.191920,1404.000000
2026-02-09 22:00:00,1.191920,1.192020,1.191300,1.191370,1065.000000
2026-02-09 23:00:00,1.191360,1.191520,1.190960,1.191140,930.000000
2026-02-10 00:00:00,1.191140,1.191200,1.190600,1.191070,330.000000
2026-02-10 01:00:00,1.191110,1.191350,1.190070,1.190280,997.000000
2026-02-10 02:00:00,1.190300,1.190460,1.189740,1.190070,1103.000000
2026-02-10 03:00:00,1.190090,1.190930,1.189560,1.190460,1518.000000
2026-02-10 04:00:00,1.190450,1.191330,1.190450,1.191260,1146.000000
2026-02-10 05:00:00,1.191260,1.191610,1.190900,1.191050,1103.000000
2026-02-10 06:00:00,1.191040,1.191170,1.190490,1.190580,874.000000
2026-02-10 07:00:00,1.190590,1.190950,1.190280,1.190630,690.000000
2026-02-10 08:00:00,1.190630,1.191220,1.190000,1.190210,1352.000000
2026-02-10 09:00:00,1.190220,1.190950,1.189860,1.190760,2052.000000
2026-02-10 10:00:00,1.190760,1.191420,1.189890,1.190820,2319.000000
2026-02-10 11:00:00,1.190810,1.191890,1.190700,1.191330,1842.000000
2026-02-10 12:00:00,1.191340,1.191640,1.190830,1.190900,1556.000000
2026-02-10 13:00:00,1.190890,1.190960,1.189990,1.190290,1357.000000
2026-02-10 14:00:00,1.190320,1.190760,1.189010,1.189200,2987.000000
2026-02-10 15:00:00,1.189200,1.191230,1.188760,1.190450,4316.000000
2026-02-10 16:00:00,1.190470,1.192770,1.190190,1.191390,5178.000000
2026-02-10 17:00:00,1.191380,1.191820,1.189560,1.191290,6101.000000
2026-02-10 18:00:00,1.191310,1.191390,1.189550,1.189670,4219.000000
2026-02-10 19:00:00,1.189680,1.190440,1.189220,1.189470,2012.000000
2026-02-10 20:00:00,1.189480,1.189710,1.188950,1.189120,1735.000000
2026-02-10 21:00:00,1.189130,1.190140,1.188590,1.190130,1223.000000
2026-02-10 22:00:00,1.190120,1.190240,1.189340,1.189430,1172.000000
2026-02-10 23:00:00,1.189420,1.189570,1.189140,1.189360,736.000000
2026-02-11 00:00:00,1.189340,1.189340,1.188760,1.188890,763.000000
2026-02-11 01:00:00,1.188890,1.189070,1.188580,1.188670,678.000000
2026-02-11 02:00:00,1.188670,1.189950,1.188550,1.189590,1002.000000
2026-02-11 03:00:00,1.189600,1.190100,1.189290,1.189670,1240.000000
2026-02-11 04:00:00,1.189670,1.191180,1.189670,1.190730,1362.000000
2026-02-11 05:00:00,1.190750,1.191270,1.190250,1.191060,879.000000
2026-02-11 06:00:00,1.191050,1.191390,1.190650,1.190710,689.000000
2026-02-11 07:00:00,1.190690,1.191820,1.190580,1.191740,1024.000000
2026-02-11 08:00:00,1.191740,1.192470,1.191150,1.191430,1715.000000
2026-02-11 09:00:00,1.191420,1.191730,1.190920,1.191690,1779.000000
2026-02-11 10:00:00,1.191670,1.191900,1.191210,1.191740,2027.000000
2026-02-11 11:00:00,1.191750,1.191890,1.190930,1.191710,2176.000000
2026-02-11 12:00:00,1.191700,1.192620,1.191520,1.192070,1469.000000
2026-02-11 13:00:00,1.192050,1.192050,1.190400,1.190710,1834.000000
2026-02-11 14:00:00,1.190720,1.190820,1.189760,1.189930,2320.000000
2026-02-11 15:00:00,1.189940,1.190350,1.183190,1.186090,10839.000000
2026-02-11 16:00:00,1.186080,1.188160,1.185150,1.185930,9126.000000
2026-02-11 17:00:00,1.185920,1.187080,1.185020,1.185820,7017.000000
2026-02-11 18:00:00,1.185810,1.188230,1.185210,1.188210,4366.000000
2026-02-11 19:00:00,1.188210,1.189260,1.187630,1.188480,3279.000000
2026-02-11 20:00:00,1.188490,1.188990,1.187770,1.188130,2305.000000
2026-02-11 21:00:00,1.188110,1.188360,1.187680,1.187880,1707.000000
2026-02-11 22:00:00,1.187850,1.188010,1.186880,1.186980,1279.000000
2026-02-11 23:00:00,1.186960,1.187330,1.186760,1.187040,775.000000
2026-02-12 00:00:00,1.186990,1.187320,1.186420,1.187080,337.000000
2026-02-12 01:00:00,1.187040,1.187530,1.186880,1.187370,698.000000
2026-02-12 02:00:00,1.187380,1.187720,1.186590,1.187580,1569.000000
2026-02-12 03:00:00,1.187570,1.188150,1.187280,1.187980,1621.000000
2026-02-12 04:00:00,1.187960,1.188370,1.187410,1.187800,1337.000000
2026-02-12 05:00:00,1.187790,1.188000,1.186430,1.186870,1579.000000
2026-02-12 06:00:00,1.186860,1.187160,1.185920,1.186090,1131.000000
2026-02-12 07:00:00,1.186130,1.186470,1.185730,1.186370,1014.000000
2026-02-12 08:00:00,1.186370,1.186660,1.185130,1.185950,2796.000000
2026-02-12 09:00:00,1.185950,1.187420,1.185870,1.187200,2053.000000
2026-02-12 10:00:00,1.187210,1.188000,1.187040,1.187890,2213.000000
2026-02-12 11:00:00,1.187900,1.188680,1.187880,1.188600,2188.000000
2026-02-12 12:00:00,1.188610,1.188630,1.187370,1.187620,1653.000000
2026-02-12 13:00:00,1.187640,1.188360,1.187420,1.188350,1262.000000
2026-02-12 14:00:00,1.188360,1.188510,1.186600,1.187200,2416.000000
2026-02-12 15:00:00,1.187210,1.188430,1.187040,1.188400,3002.000000
2026-02-12 16:00:00,1.188410,1.188670,1.187370,1.188240,4195.000000
2026-02-12 17:00:00,1.188220,1.188750,1.187730,1.188480,3747.000000
2026-02-12 18:00:00,1.188490,1.188890,1.186100,1.186950,7925.000000
2026-02-12 19:00:00,1.186960,1.187600,1.185910,1.186430,4203.000000
2026-02-12 20:00:00,1.186440,1.186850,1.185530,1.186260,2863.000000
2026-02-12 21:00:00,1.186250,1.187070,1.185970,1.186900,1928.000000
2026-02-12 22:00:00,1.186870,1.186960,1.186270,1.186880,1077.000000
2026-02-12 23:00:00,1.186870,1.187170,1.186750,1.186910,744.000000
2026-02-13 00:00:00,1.186860,1.187060,1.186190,1.187050,225.000000
2026-02-13 01:00:00,1.187070,1.187080,1.186610,1.186820,740.000000
2026-02-13 02:00:00,1.186810,1.187150,1.186550,1.187140,1127.000000
2026-02-13 03:00:00,1.187140,1.187240,1.186210,1.186610,1836.000000
2026-02-13 04:00:00,1.186600,1.187010,1.186190,1.186840,773.000000
2026-02-13 05:00:00,1.186840,1.186910,1.186490,1.186590,808.000000
2026-02-13 06:00:00,1.186600,1.186670,1.185900,1.186220,792.000000
2026-02-13 07:00:00,1.186210,1.186390,1.185700,1.185850,1109.000000
2026-02-13 08:00:00,1.185840,1.186080,1.185250,1.185510,1802.000000
2026-02-13 09:00:00,1.185500,1.185900,1.184610,1.185770,2220.000000
2026-02-13 10:00:00,1.185760,1.186190,1.185500,1.186160,1730.000000
2026-02-13 11:00:00,1.186150,1.186560,1.185930,1.185930,1601.000000
2026-02-13 12:00:00,1.185930,1.186000,1.185190,1.185650,1462.000000
2026-02-13 13:00:00,1.185660,1.186020,1.185410,1.185770,1477.000000
2026-02-13 14:00:00,1.185780,1.186290,1.185450,1.186080,1649.000000
2026-02-13 15:00:00,1.186120,1.188360,1.185580,1.187320,6133.000000
2026-02-13 16:00:00,1.187310,1.187370,1.185620,1.185820,5577.000000
2026-02-13 17:00:00,1.185840,1.186990,1.184680,1.184730,4151.000000
2026-02-13 18:00:00,1.184740,1.187370,1.184730,1.186780,2946.000000
2026-02-13 19:00:00,1.186780,1.188180,1.186740,1.187380,2256.000000
2026-02-13 20:00:00,1.187410,1.187960,1.187140,1.187270,1588.000000
2026-02-13 21:00:00,1.187290,1.187410,1.186530,1.186560,1017.000000
2026-02-13 22:00:00,1.186540,1.187370,1.186350,1.187340,1267.000000
2026-02-13 23:00:00,1.187320,1.187550,1.186630,1.186760,823.000000
2026-02-16 00:00:00,1.186540,1.187450,1.186430,1.186730,395.000000
2026-02-16 01:00:00,1.186690,1.186880,1.186210,1.186570,1029.000000
2026-02-16 02:00:00,1.186580,1.186610,1.185960,1.186050,1300.000000
2026-02-16 03:00:00,1.186030,1.186550,1.185800,1.186430,1274.000000
2026-02-16 04:00:00,1.186420,1.186620,1.186090,1.186440,840.000000
2026-02-16 05:00:00,1.186460,1.186800,1.186270,1.186620,668.000000
2026-02-16 06:00:00,1.186610,1.186710,1.186010,1.186140,601.000000
2026-02-16 07:00:00,1.186160,1.186540,1.185990,1.186390,436.000000
2026-02-16 08:00:00,1.186390,1.186920,1.186290,1.186510,650.000000
2026-02-16 09:00:00,1.186520,1.186530,1.185940,1.186190,994.000000
2026-02-16 10:00:00,1.186180,1.186940,1.185600,1.186410,2042.000000
2026-02-16 11:00:00,1.186420,1.186830,1.186130,1.186350,1268.000000
2026-02-16 12:00:00,1.186340,1.186670,1.186110,1.186610,1094.000000
2026-02-16 13:00:00,1.186590,1.186610,1.185910,1.186040,1003.000000
2026-02-16 14:00:00,1.186020,1.186210,1.184910,1.185210,1130.000000
2026-02-16 15:00:00,1.185200,1.185660,1.184810,1.185360,1243.000000
2026-02-16 16:00:00,1.185360,1.186250,1.185210,1.185530,1382.000000
2026-02-16 17:00:00,1.185540,1.185600,1.184960,1.185300,1365.000000
2026-02-16 18:00:00,1.185310,1.185570,1.184530,1.185090,1020.000000
2026-02-16 19:00:00,1.185090,1.185250,1.184530,1.184720,580.000000
2026-02-16 20:00:00,1.184720,1.185010,1.184720,1.184850,275.000000
2026-02-16 21:00:00,1.184860,1.185320,1.184800,1.185320,197.000000
2026-02-16 22:00:00,1.185300,1.185410,1.185170,1.185250,222.000000
2026-02-16 23:00:00,1.185260,1.185320,1.184930,1.184970,348.000000
2026-02-17 00:00:00,1.184980,1.184980,1.184710,1.184820,113.000000
2026-02-17 01:00:00,1.184870,1.185030,1.184560,1.184950,496.000000
2026-02-17 02:00:00,1.184970,1.185090,1.184100,1.184260,1318.000000
2026-02-17 03:00:00,1.184290,1.184360,1.183990,1.184350,1189.000000
2026-02-17 04:00:00,1.184330,1.184640,1.183950,1.184110,724.000000
2026-02-17 05:00:00,1.184110,1.184130,1.183700,1.184070,764.000000
2026-02-17 06:00:00,1.184060,1.184150,1.183840,1.184020,674.000000
2026-02-17 07:00:00,1.184000,1.184090,1.183470,1.184040,980.000000
