time,open,high,low,close,volume
2025-12-24 02:00:00,4503.180000,4517.820000,4500.590000,4511.840000,11909.000000
2025-12-24 03:00:00,4511.620000,4525.750000,4506.770000,4518.540000,20848.000000
2025-12-24 04:00:00,4518.570000,4518.970000,4474.590000,4477.400000,17961.000000
2025-12-24 05:00:00,4478.110000,4498.310000,4469.370000,4493.170000,16625.000000
2025-12-24 06:00:00,4493.180000,4501.270000,4491.270000,4498.970000,8848.000000
2025-12-24 07:00:00,4498.940000,4500.380000,4484.870000,4488.240000,15650.000000
2025-12-24 08:00:00,4488.250000,4498.260000,4485.250000,4493.530000,14032.000000
2025-12-24 09:00:00,4493.540000,4495.030000,4483.400000,4483.700000,11180.000000
2025-12-24 10:00:00,4483.660000,4492.710000,4478.170000,4482.320000,14814.000000
2025-12-24 11:00:00,4482.330000,4495.960000,4482.110000,4494.480000,11992.000000
2025-12-24 12:00:00,4494.440000,4499.640000,4482.260000,4489.200000,9940.000000
2025-12-24 13:00:00,4489.190000,4491.730000,4482.900000,4491.400000,10465.000000
2025-12-24 14:00:00,4491.380000,4495.780000,4489.590000,4490.510000,12575.000000
2025-12-24 15:00:00,4490.520000,4493.160000,4474.470000,4487.760000,18518.000000
2025-12-24 16:00:00,4487.820000,4489.300000,4460.430000,4464.620000,24745.000000
2025-12-24 17:00:00,4464.370000,4476.260000,4448.180000,4458.270000,25094.000000
2025-12-24 18:00:00,4458.320000,4477.950000,4455.770000,4476.760000,20261.000000
2025-12-24 19:00:00,4476.760000,4487.580000,4475.300000,4480.500000,17480.000000
2025-12-26 08:00:00,4509.870000,4519.430000,4507.940000,4511.640000,17644.000000
2025-12-26 09:00:00,4511.530000,4515.450000,4507.020000,4510.890000,11991.000000
2025-12-26 10:00:00,4510.910000,4519.430000,4509.620000,4518.520000,10089.000000
2025-12-26 11:00:00,4518.570000,4520.380000,4511.660000,4512.560000,10147.000000
2025-12-26 12:00:00,4512.520000,4523.480000,4511.130000,4514.350000,10550.000000
2025-12-26 13:00:00,4514.340000,4515.040000,4502.770000,4509.620000,14121.000000
2025-12-26 14:00:00,4509.600000,4514.830000,4506.630000,4508.870000,12309.000000
2025-12-26 15:00:00,4508.610000,4528.680000,4503.740000,4525.020000,20042.000000
2025-12-26 16:00:00,4525.000000,4532.980000,4512.610000,4520.780000,24082.000000
2025-12-26 17:00:00,4520.820000,4547.230000,4519.350000,4546.430000,23467.000000
2025-12-26 18:00:00,4546.560000,4549.940000,4531.010000,4536.200000,23397.000000
2025-12-26 19:00:00,4536.100000,4537.330000,4509.770000,4518.940000,22879.000000
2025-12-26 20:00:00,4518.910000,4532.500000,4514.460000,4530.670000,20717.000000
2025-12-26 21:00:00,4530.710000,4535.650000,4520.090000,4523.700000,13138.000000
2025-12-26 22:00:00,4523.710000,4535.450000,4521.520000,4530.880000,17729.000000
2025-12-26 23:00:00,4530.780000,4534.570000,4526.970000,4532.330000,9699.000000
2025-12-29 01:00:00,4539.600000,4549.570000,4523.130000,4526.890000,17230.000000
2025-12-29 02:00:00,4526.920000,4527.730000,4472.060000,4497.160000,24065.000000
2025-12-29 03:00:00,4497.230000,4517.360000,4491.970000,4497.010000,25925.000000
2025-12-29 04:00:00,4496.990000,4515.790000,4496.200000,4512.530000,15535.000000
2025-12-29 05:00:00,4512.380000,4520.220000,4509.440000,4516.210000,15349.000000
2025-12-29 06:00:00,4516.080000,4519.520000,4508.080000,4515.500000,10717.000000
2025-12-29 07:00:00,4515.440000,4519.190000,4504.700000,4506.520000,13174.000000
2025-12-29 08:00:00,4506.320000,4510.440000,4471.090000,4475.010000,20536.000000
2025-12-29 09:00:00,4474.950000,4481.580000,4444.790000,4474.350000,18131.000000
2025-12-29 10:00:00,4474.440000,4488.190000,4452.510000,4461.020000,17501.000000
2025-12-29 11:00:00,4461.020000,4476.280000,4459.170000,4471.890000,14594.000000
2025-12-29 12:00:00,4471.880000,4474.410000,4456.810000,4460.750000,12423.000000
2025-12-29 13:00:00,4460.770000,4467.680000,4434.070000,4446.720000,14576.000000
2025-12-29 14:00:00,4446.750000,4464.580000,4445.490000,4464.080000,13761.000000
2025-12-29 15:00:00,4464.140000,4467.290000,4407.030000,4421.650000,23772.000000
2025-12-29 16:00:00,4420.990000,4421.060000,4356.760000,4360.130000,25862.000000
2025-12-29 17:00:00,4360.120000,4360.380000,4302.890000,4325.110000,28992.000000
2025-12-29 18:00:00,4325.080000,4347.340000,4323.240000,4341.550000,25262.000000
2025-12-29 19:00:00,4341.670000,4342.980000,4314.790000,4327.980000,21800.000000
2025-12-29 20:00:00,4327.990000,4334.780000,4322.830000,4331.260000,19650.000000
2025-12-29 21:00:00,4331.360000,4337.890000,4327.570000,4336.810000,13002.000000
2025-12-29 22:00:00,4336.870000,4344.470000,4325.880000,4334.690000,14034.000000
2025-12-29 23:00:00,4334.680000,4339.470000,4327.100000,4331.680000,8369.000000
2025-12-30 01:00:00,4333.320000,4346.960000,4323.070000,4345.510000,8997.000000
2025-12-30 02:00:00,4345.480000,4350.720000,4334.360000,4339.620000,11952.000000
2025-12-30 03:00:00,4339.630000,4360.050000,4324.300000,4360.030000,20042.000000
2025-12-30 04:00:00,4360.090000,4364.910000,4348.590000,4362.600000,18266.000000
2025-12-30 05:00:00,4362.610000,4369.210000,4355.990000,4359.160000,13197.000000
2025-12-30 06:00:00,4359.200000,4369.550000,4357.270000,4363.370000,6180.000000
2025-12-30 07:00:00,4363.630000,4380.250000,4358.780000,4377.620000,15568.000000
